,Quality Class,Corners,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,2000,2200,2400,2600,2800,3000,3200,3400,3600,4000,4200,4400,4600,5000
1931,,,150.56,148.35,146.75,144.66,143.29,141.17,140.06,138.69,138.02,137.11,136.56,,,,,,,,,,,,,,,
1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,,,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,30,0,40,0,,,,
1935,,,262.35,256.48,252.27,246.25,242.2,235.91,232.19,227.85,225.16,222.06,220.26,,,,,,,,,,,,,,,
1936,,,248.73,243.25,239.2,233.51,229.68,223.67,220.19,215.96,213.48,210.54,208.81,,,,,,,,,,,,,,,
1937,,,234.43,229.2,225.4,220.08,216.41,210.81,207.44,203.56,201.18,198.47,196.84,,,,,,,,,,,,,,,
1938,,,221.92,217.05,213.4,208.35,204.9,199.63,196.44,192.76,190.51,187.9,186.32,,,,,,,,,,,,,,,
1939,SemiLuxury-BestStd,,207.15,202.52,199.21,194.38,191.27,186.29,183.32,179.9,177.8,175.32,173.92,,,,,,,,,,,,,,,
1940,,,193.06,188.8,185.67,181.25,178.26,173.66,170.89,167.7,165.68,163.43,162.1,,,,,,,,,,,,,,,
1941,Best Std-GoodStd,,187.17,183.07,179.99,175.75,172.82,168.38,165.73,162.54,160.67,158.53,157.16,,,,,,,,,,,,,,,
1942,,,170.4,166.62,163.89,160,157.36,153.28,150.88,148.04,146.3,144.27,143.09,,,,,,,,,,,,,,,
1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,,,2,0,2,500,3,0,4,0,5,0,7,500,10,0,15,0,20,0,30,0,40,0,,,,
1945,,,235.53,231.72,228.98,225.26,222.79,218.98,216.93,214.44,213.05,211.33,210.38,,,,,,,,,,,,,,,
1946,,,223.34,219.72,217.14,213.61,211.26,207.73,205.66,203.35,201.96,200.41,199.42,,,,,,,,,,,,,,,
1947,,,211.97,208.5,206.05,202.64,200.45,197.08,195.15,192.94,191.67,190.1,189.22,,,,,,,,,,,,,,,
1948,,,202.28,199.02,196.67,193.44,191.3,188.14,186.28,184.15,182.88,181.54,180.63,,,,,,,,,,,,,,,
1949,SemiLuxury-BestStd,,187.88,184.8,182.61,179.65,177.69,174.69,172.97,171.01,169.85,168.57,167.79,,,,,,,,,,,,,,,
1950,,,173.9,171.16,169.14,166.31,164.51,161.74,160.2,158.38,157.29,156.07,155.3,,,,,,,,,,,,,,,
1951,Best Std-GoodStd,,164.24,161.57,159.67,157.02,155.32,152.72,151.21,149.51,148.3,147.36,146.67,,,,,,,,,,,,,,,
1952,,,153.44,151,149.27,146.75,145.16,142.79,141.39,139.71,138.76,137.74,137.11,,,,,,,,,,,,,,,
1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,,,1,0,1,500,2,0,3,0,4,0,5,0,7,500,10,0,15,0,20,0,40,0,,,,
1956,,,2.73,2.19,1.85,1.49,1.3,1.09,0.86,0.78,0.66,0.6,0.42,,,,,,,,,,,,,,,
1957,,,2.41,1.84,1.62,1.31,1.07,0.98,0.78,0.69,0.6,0.55,0.38,,,,,,,,,,,,,,,
1958,,,2.14,1.63,1.41,1.15,0.97,0.85,0.7,0.61,0.56,0.45,0.21,,,,,,,,,,,,,,,
1959,,,1.87,1.46,1.26,0.98,0.85,0.78,0.61,0.57,0.45,0.38,0.21,,,,,,,,,,,,,,,
1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,,,5,0,6,0,7,0,8,0,9,0,10,0,12,500,15,0,17,500,20,0,25,0,30,0,,
1964,,,323.97,313.78,306.44,300.96,296.79,293.36,287.36,283.35,280.49,278.36,275.47,273.25,,,,,,,,,,,,,,
1965,,,305.81,296.12,289.32,284.07,280.13,276.93,271.23,267.46,264.8,262.7,259.99,258.15,,,,,,,,,,,,,,
1966,,,288.28,279.14,272.66,267.71,264.09,261.06,255.69,252.12,249.63,247.68,245.07,243.33,,,,,,,,,,,,,,
1967,,,271.96,263.34,257.23,252.65,249.1,246.28,241.27,237.94,235.54,233.68,231.25,229.57,,,,,,,,,,,,,,
1968,SemiLuxury-BestStd,,251.09,243.18,237.53,233.31,230.09,227.34,222.76,219.71,217.4,215.82,213.44,211.98,,,,,,,,,,,,,,
1969,,,236.83,229.42,224.14,220.1,217.1,214.59,210.08,207.23,205.11,203.55,201.41,199.99,,,,,,,,,,,,,,
1970,Best Std-GoodStd,,217.03,210.13,205.33,201.59,198.8,196.57,192.58,189.82,187.9,186.47,184.46,183.23,,,,,,,,,,,,,,
1971,,,198.62,192.31,187.84,184.52,181.92,179.86,176.16,173.66,172.02,170.61,168.86,167.62,,,,,,,,,,,,,,
1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,,,5,0,6,0,7,0,8,0,9,0,10,0,12,500,15,0,17,500,20,0,25,0,30,0,,
1976,,,221.71,214.7,209.68,205.81,202.79,200.4,195.99,193.05,190.83,189.2,186.81,185.24,,,,,,,,,,,,,,
1977,,,209.68,203.08,198.32,194.71,191.87,189.56,185.4,182.57,180.55,178.95,176.71,175.24,,,,,,,,,,,,,,
1978,,,197.07,190.89,186.32,182.99,180.29,178.19,174.25,171.54,169.68,168.23,166.12,164.51,,,,,,,,,,,,,,
1979,,,186.4,180.53,176.29,173.09,170.51,168.55,164.83,162.29,160.46,159.07,157.11,155.74,,,,,,,,,,,,,,
1980,SemiLuxury-BestStd,,174.1,168.59,164.67,161.63,159.25,157.41,153.89,151.61,149.9,148.58,146.72,145.46,,,,,,,,,,,,,,
1981,,,162.4,157.34,153.66,150.8,148.64,146.88,143.65,141.44,139.79,138.69,136.94,135.77,,,,,,,,,,,,,,
1982,Best Std-GoodStd,,146.13,141.58,138.21,135.68,133.74,132.15,129.22,127.27,125.82,124.74,123.15,122.12,,,,,,,,,,,,,,
1983,,,136.86,132.57,129.35,127.04,125.22,123.75,121.03,119.21,117.77,116.82,115.34,114.36,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,,2,0,2,500,3,0,4,0,5,0,7,500,10,0,12,500,15,0,20,0,25,0,30,0,,
1988,,,—,—,—,—,204.71,197.57,194.34,192.01,190.52,188.55,187.12,186.09,,,,,,,,,,,,,,
1989,,,—,—,—,—,195.68,188.55,184.8,182.38,180.71,178.54,177.08,176.11,,,,,,,,,,,,,,
1990,,,—,—,—,—,182.22,175.62,172.11,169.82,168.31,166.16,164.87,163.92,,,,,,,,,,,,,,
1991,,,—,—,—,—,172.73,166.45,163.11,160.97,159.55,157.57,156.32,155.42,,,,,,,,,,,,,,
1992,SemiLuxury-BestStd,,—,—,180.53,169.1,162.92,156.48,154.54,152.45,151.48,150.54,149.14,147.88,,,,,,,,,,,,,,
1993,,,—,—,170.6,159.85,154.01,145.45,144.83,143.69,143.15,142.87,143.05,143.32,,,,,,,,,,,,,,
1994,Best Std-GoodStd,,175.71,166.31,159.98,152.04,147.25,140.75,137.45,135.42,134.1,132.37,131.36,130.58,,,,,,,,,,,,,,
1995,,,166.12,157.23,151.26,143.75,139.23,133.1,130.01,128.06,126.77,125.18,124.21,123.49,,,,,,,,,,,,,,
1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,,,2,0,2,500,3,0,4,0,5,0,7,500,10,0,12,500,15,0,20,0,25,0,30,0,,
2000,,,329.34,317.11,304.8,289.58,280.84,268.69,261.94,258.1,255.88,252.06,250.52,248.87,,,,,,,,,,,,,,
2001,,,301.2,285.08,274.06,260.41,252.47,241.54,235.55,232.06,230,226.67,225.24,223.75,,,,,,,,,,,,,,
2002,,,273.85,259.23,249.23,236.81,229.57,219.57,214.17,211,209.13,206.12,204.76,203.45,,,,,,,,,,,,,,
2003,,,248.63,235.34,226.27,215.01,208.4,199.3,194.46,191.58,189.84,187.18,185.91,184.75,,,,,,,,,,,,,,
2004,SemiLuxury-BestStd,,225.37,213.31,205.11,194.94,188.87,180.6,176.3,173.67,172.04,169.68,168.49,167.46,,,,,,,,,,,,,,
2005,,,203.92,193,185.65,176.42,170.91,163.4,159.51,157.12,155.65,153.54,152.44,151.52,,,,,,,,,,,,,,
2006,Best Std-GoodStd,,184.15,174.34,167.64,159.35,154.35,147.56,144.09,141.92,140.56,138.71,137.68,136.86,,,,,,,,,,,,,,
2007,,,165.96,157.07,151.11,143.64,139.11,132.96,129.88,127.94,126.66,125.05,124.07,123.37,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,400,500,600,700,800,900,1,0,1,100,1,200,1,300,1,400,,,,,,,,,,
2012,,,704.47,650.27,610.02,578.35,552.73,531.31,513.18,497.48,483.8,471.7,460.84,,,,,,,,,,,,,,,
2013,,,609.43,562.7,527.71,500.32,478.09,459.7,444.03,430.39,418.54,408.02,398.71,,,,,,,,,,,,,,,
2014,,,540.25,498.78,467.8,443.57,423.83,407.43,393.54,381.6,370.93,361.72,353.44,,,,,,,,,,,,,,,
2015,SemiLuxury-BestStd,,467.29,431.42,404.63,383.71,366.66,352.49,340.42,329.97,320.97,312.77,305.68,,,,,,,,,,,,,,,
2016,,,412.19,380.57,356.98,338.41,323.39,310.87,300.31,291.08,283.09,275.94,269.59,,,,,,,,,,,,,,,
2017,Best Std-GoodStd,,356.52,329.12,308.71,292.74,279.75,268.89,259.73,251.81,244.83,238.7,233.24,,,,,,,,,,,,,,,
2018,,,309.91,286.06,268.3,254.4,243.13,233.68,225.74,218.85,212.78,207.45,202.71,,,,,,,,,,,,,,,
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,,,1,500,1,600,1,700,1,800,2,0,2,200,2,400,2,600,2,800,3,0,3,400,,,,
2021,,,452.2,446.59,441.19,436.17,425.22,418.44,410.82,403.82,397.51,391.69,381.18,,,,,,,,,,,,,,,
2022,,,391.4,386.47,381.85,377.45,367.95,362.14,355.49,349.48,344.01,338.95,329.9,,,,,,,,,,,,,,,
2023,,,346.69,342.42,338.29,334.4,326.01,320.9,315,309.69,304.84,300.31,292.31,,,,,,,,,,,,,,,
2024,SemiLuxury-BestStd,,299.93,296.18,292.67,289.32,282.03,277.5,272.45,267.89,263.65,259.84,252.87,,,,,,,,,,,,,,,
2025,,,264.49,261.23,258.14,255.13,248.81,244.82,240.28,236.22,232.54,229.1,223.05,,,,,,,,,,,,,,,
2026,Best Std-GoodStd,,228.86,225.98,223.24,220.7,215.13,211.74,207.99,204.48,201.26,198.24,192.9,,,,,,,,,,,,,,,
2027,,,198.88,196.51,194,191.85,187.01,184.05,180.76,177.66,174.85,172.27,167.64,,,,,,,,,,,,,,,
2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,,,400,500,600,700,800,900,1,0,1,100,1,200,1,300,1,400,,,,,,,,,,
2032,,,551.57,509.23,477.56,452.81,432.72,416.03,401.78,389.53,378.77,369.34,360.8,,,,,,,,,,,,,,,
2033,,,477.15,440.49,413.12,391.64,374.31,359.88,347.53,337.03,327.65,319.45,312.11,,,,,,,,,,,,,,,
2034,,,420.74,388.42,364.29,345.36,330.08,317.37,306.49,297.18,288.92,281.73,275.29,,,,,,,,,,,,,,,
2035,SemiLuxury-BestStd,,363.76,335.79,314.93,298.58,285.37,274.32,264.94,256.86,249.81,243.58,237.99,,,,,,,,,,,,,,,
2036,,,318.91,294.36,276.13,261.82,250.17,240.5,232.27,225.29,219,213.46,208.62,,,,,,,,,,,,,,,
2037,Best Std-GoodStd,,276.18,254.94,239.15,226.75,216.59,208.27,201.18,195.04,189.7,184.92,180.63,,,,,,,,,,,,,,,
2038,,,239.91,221.43,207.7,196.94,188.22,180.94,174.79,169.43,164.77,160.64,156.94,,,,,,,,,,,,,,,
2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,,,1,500,1,600,1,700,1,800,2,0,2,200,2,400,2,600,2,800,3,0,3,400,,,,
2041,,,355.61,350.14,345.29,340.81,332.96,326.29,320.52,315.5,311,307.01,300.13,,,,,,,,,,,,,,,
2042,,,307.26,302.58,298.36,294.48,287.76,281.97,276.99,272.65,268.75,265.31,259.35,,,,,,,,,,,,,,,
2043,,,271.26,267.03,263.33,259.94,253.93,248.9,244.46,240.65,237.22,234.14,228.95,,,,,,,,,,,,,,,
2044,SemiLuxury-BestStd,,234.55,230.96,227.73,224.76,219.65,215.25,211.43,208.05,205.12,202.47,197.96,,,,,,,,,,,,,,,
2045,,,205.72,202.64,199.82,197.28,192.74,188.87,185.52,182.6,179.96,177.68,173.8,,,,,,,,,,,,,,,
2046,Best Std-GoodStd,,178.01,175.31,172.88,170.6,166.69,163.4,160.48,158,155.68,153.74,150.29,,,,,,,,,,,,,,,
2047,,,154.66,152.29,150.2,148.24,144.83,141.93,139.42,137.26,135.3,133.57,130.53,,,,,,,,,,,,,,,
2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,,,1,0,1,200,1,400,1,600,1,800,2,0,2,200,2,400,2,600,2,800,3,0,,,,
2052,,,487.75,451.49,425.41,405.47,389.9,377.18,366.8,357.93,350.43,343.98,338.22,,,,,,,,,,,,,,,
2053,,,422.64,391.32,368.63,351.38,337.81,326.89,317.75,310.14,303.74,298.05,293.14,,,,,,,,,,,,,,,
2054,,,372.12,344.68,324.58,309.45,297.57,287.87,279.88,273.15,267.45,262.51,258.15,,,,,,,,,,,,,,,
2055,SemiLuxury-BestStd,,324.02,299.95,282.63,269.39,258.97,250.57,243.62,237.74,232.81,228.51,224.7,,,,,,,,,,,,,,,
2056,,,285.37,264.27,248.94,237.32,228.11,220.7,214.62,209.43,205,201.28,197.94,,,,,,,,,,,,,,,
2057,Best Std-GoodStd,,246.86,228.65,215.36,205.28,197.4,190.97,185.72,181.24,177.37,174.15,171.2,,,,,,,,,,,,,,,
2058,,,214.51,198.67,187.19,178.29,171.53,165.92,161.33,157.44,154.12,151.29,148.79,,,,,,,,,,,,,,,
2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,,,3,200,3,400,3,600,3,800,4,0,4,400,4,800,5,200,5,600,6,0,8,0,,,,
2061,,,329.38,325.63,322.41,319.34,316.56,311.54,307.21,303.35,299.9,296.86,285.2,,,,,,,,,,,,,,,
2062,,,284.91,281.76,278.9,276.25,273.81,269.52,265.72,262.35,259.43,256.76,246.74,,,,,,,,,,,,,,,
2063,,,251.55,248.81,246.23,243.91,241.78,237.98,234.64,231.67,229.03,226.79,217.88,,,,,,,,,,,,,,,
2064,SemiLuxury-BestStd,,218.71,216.25,214.11,212.02,210.13,206.82,203.94,201.44,199.19,197.12,189.44,,,,,,,,,,,,,,,
2065,,,192.9,190.8,188.79,187.01,185.4,182.42,179.9,177.66,175.64,173.9,167.06,,,,,,,,,,,,,,,
2066,Best Std-GoodStd,,166.86,164.99,163.35,161.86,160.4,157.86,155.64,153.69,151.92,150.4,144.51,,,,,,,,,,,,,,,
2067,,,145.04,143.4,141.96,140.65,139.38,137.23,135.25,133.5,132.01,130.69,125.62,,,,,,,,,,,,,,,
2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,,,1,0,1,200,1,400,1,600,1,800,2,0,2,200,2,400,2,600,2,800,3,0,,,,
2072,,,388.58,359.5,338.57,322.68,310.21,300.2,291.86,284.92,278.93,273.81,269.29,,,,,,,,,,,,,,,
2073,,,336.38,311.23,293.07,279.41,268.61,259.92,252.7,246.7,241.51,237.05,233.25,,,,,,,,,,,,,,,
2074,,,296.69,274.53,258.47,246.28,236.82,229.12,222.8,217.51,212.99,209.04,205.66,,,,,,,,,,,,,,,
2075,SemiLuxury-BestStd,,256.47,237.35,223.49,212.99,204.79,198.11,192.65,188.05,184.07,180.76,177.75,,,,,,,,,,,,,,,
2076,,,225.06,208.26,196.16,186.92,179.66,173.83,169.06,165.01,161.56,158.6,156.02,,,,,,,,,,,,,,,
2077,Best Std-GoodStd,,194.65,180.1,169.58,161.63,155.39,150.29,146.23,142.7,139.74,137.11,134.87,,,,,,,,,,,,,,,
2078,,,169.06,156.44,147.3,140.47,134.97,130.61,126.99,123.92,121.36,119.16,117.16,,,,,,,,,,,,,,,
2079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,,,3,200,3,400,3,600,3,800,4,0,4,400,4,800,5,200,5,600,6,0,8,0,,,,
2081,,,262.57,259.63,257.08,254.65,252.4,248.45,244.97,241.89,239.2,236.73,227.42,,,,,,,,,,,,,,,
2082,,,227.11,224.64,222.37,220.27,218.42,214.93,211.92,209.27,206.92,204.82,196.79,,,,,,,,,,,,,,,
2083,,,200.21,198.05,196.13,194.23,192.53,189.53,186.86,184.56,182.47,180.6,173.49,,,,,,,,,,,,,,,
2084,SemiLuxury-BestStd,,173.22,171.33,169.58,167.98,166.45,163.92,161.63,159.5,157.77,156.16,150.04,,,,,,,,,,,,,,,
2085,,,151.92,150.24,148.8,147.39,146.08,143.8,141.78,139.97,138.45,137,131.67,,,,,,,,,,,,,,,
2086,Best Std-GoodStd,,131.41,130.01,128.66,127.5,126.4,124.36,122.63,121.06,119.74,118.52,113.8,,,,,,,,,,,,,,,
2087,,,114.12,112.86,111.74,110.65,109.74,108.02,106.49,105.14,103.95,102.91,98.89,,,,,,,,,,,,,,,
2088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,,,1,0,1,500,2,0,2,500,3,0,3,500,4,0,5,0,6,0,8,0,10,0,,,,
2092,,,505.64,452.17,422.4,402.86,388.91,378.33,369.95,357.52,348.6,336.31,328.16,,,,,,,,,,,,,,,
2093,,,437.36,391.15,365.33,348.46,336.33,327.25,320.03,309.19,301.53,290.87,283.87,,,,,,,,,,,,,,,
2094,,,385.71,345,322.22,307.36,296.66,288.64,282.27,272.82,265.92,256.6,250.35,,,,,,,,,,,,,,,
2095,SemiLuxury-BestStd,,333.55,298.31,278.67,265.73,256.6,249.61,244.14,235.96,229.95,221.97,216.49,,,,,,,,,,,,,,,
2096,,,292.72,261.8,244.46,233.26,225.16,218.96,214.18,206.98,201.86,194.67,189.96,,,,,,,,,,,,,,,
2097,Best Std-GoodStd,,253.12,226.33,211.38,201.73,194.67,189.4,185.22,178.96,174.44,168.35,164.27,,,,,,,,,,,,,,,
2098,,,219.97,196.73,183.73,175.21,169.17,164.5,160.94,155.43,151.62,146.24,142.78,,,,,,,,,,,,,,,
2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,,,1,0,1,500,2,0,2,500,3,0,3,500,4,0,5,0,6,0,8,0,10,0,,,,
2101,,,385.64,344.9,322.17,307.27,296.6,288.57,282.18,272.7,265.89,256.52,250.33,,,,,,,,,,,,,,,
2102,,,333.71,298.33,278.61,265.82,256.65,249.57,244.12,235.87,229.99,221.88,216.46,,,,,,,,,,,,,,,
2103,,,294.19,263.09,245.73,234.44,226.25,220.09,215.24,208.04,202.81,195.66,190.91,,,,,,,,,,,,,,,
2104,SemiLuxury-BestStd,,254.48,227.56,212.5,202.72,195.73,190.48,186.18,179.92,175.46,169.29,165.13,,,,,,,,,,,,,,,
2105,,,223.34,199.65,186.5,177.89,171.74,167.12,163.39,157.85,153.95,148.51,144.95,,,,,,,,,,,,,,,
2106,Best Std-GoodStd,,193.07,172.67,161.28,153.81,148.51,144.48,141.36,136.57,133.18,128.45,125.32,,,,,,,,,,,,,,,
2107,,,167.73,150,140.12,133.67,129.1,125.53,122.72,118.65,115.69,111.57,108.9,,,,,,,,,,,,,,,
2108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,,,400,500,600,800,1,0,1,200,1,400,1,600,1,800,2,0,2,400,,,,,,,,
2112,,,495.59,440.6,403.47,356.31,327.51,307.97,293.78,282.98,274.4,267.52,257.09,,,,,,,,,,,,,,,
2113,,,428.59,381.12,349.04,308.25,283.29,266.34,254.06,244.74,237.33,231.43,222.33,,,,,,,,,,,,,,,
2114,,,378.01,336.12,307.8,271.84,249.86,234.96,224.11,215.85,209.36,204.1,196.13,,,,,,,,,,,,,,,
2115,SemiLuxury-BestStd,,327.01,290.76,266.34,235.18,216.17,203.2,193.88,186.76,181.1,176.58,169.63,,,,,,,,,,,,,,,
2116,,,287.05,255.22,233.79,206.46,189.71,178.39,170.18,163.95,158.99,154.97,148.92,,,,,,,,,,,,,,,
2117,Best Std-GoodStd,,248,220.57,201.92,178.35,163.98,154.11,147.03,141.63,137.37,133.9,128.66,,,,,,,,,,,,,,,
2118,,,215.58,191.69,175.54,155.05,142.5,133.95,127.8,123.1,119.35,116.33,111.84,,,,,,,,,,,,,,,
2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,,,2,800,3,200,3,600,4,0,4,500,5,0,6,0,7,0,8,0,9,0,10,0,,,,
2121,,,249.48,243.83,239.26,235.48,231.6,227.22,223.22,219.46,216.47,214.01,212.04,,,,,,,,,,,,,,,
2122,,,215.81,210.87,206.92,203.65,200.23,197.48,193.08,189.82,187.25,185.13,183.4,,,,,,,,,,,,,,,
2123,,,190.39,185.98,182.54,179.65,176.65,174.23,170.35,167.41,165.13,163.27,161.74,,,,,,,,,,,,,,,
2124,SemiLuxury-BestStd,,164.53,161.04,158.05,155.57,153.01,150.83,147.46,144.91,143,141.36,140.03,,,,,,,,,,,,,,,
2125,,,144.58,141.21,138.62,136.41,134.14,132.33,129.34,127.07,125.37,123.97,122.8,,,,,,,,,,,,,,,
2126,Best Std-GoodStd,,124.84,122.04,119.71,117.78,115.85,114.22,111.78,109.86,108.31,107.13,106.11,,,,,,,,,,,,,,,
2127,,,108.66,106.18,104.17,102.53,100.83,99.43,97.24,95.6,94.23,93.23,92.28,,,,,,,,,,,,,,,
2128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,,,5,0,6,0,7,0,8,0,9,0,10,0,12,0,15,0,20,0,24,0,30,0,,,,
2132,,,373.57,359.92,349.46,341.2,334.64,329.05,320.27,310.75,300.27,294.46,288.2,,,,,,,,,,,,,,,
2133,,,359.55,346.33,336.31,328.48,322.03,316.66,308.26,299.01,288.93,283.4,277.37,,,,,,,,,,,,,,,
2134,,,356.42,343.26,333.34,325.57,319.21,313.86,305.53,296.41,286.45,280.91,274.95,,,,,,,,,,,,,,,
2135,SemiLuxury-BestStd,,341.89,329.41,319.95,312.41,306.32,301.19,293.18,284.47,274.88,269.57,263.82,,,,,,,,,,,,,,,
2136,,,333.97,321.74,312.35,305.07,299.03,294.15,286.29,277.75,268.39,263.24,257.69,,,,,,,,,,,,,,,
2137,Best Std-GoodStd,,318.22,306.53,297.72,290.77,285.05,280.3,272.8,264.64,255.72,250.83,245.47,,,,,,,,,,,,,,,
2138,,,309.23,297.87,289.25,282.5,276.98,272.36,265.07,257.21,248.54,243.74,238.54,,,,,,,,,,,,,,,
2139,Good Std-AvgStd,,292.42,281.67,273.52,267.08,261.89,257.5,250.64,243.24,235.07,230.54,225.58,,,,,,,,,,,,,,,
2140,,,277.43,267.21,259.65,253.44,248.5,244.39,237.81,230.69,223.05,218.72,214.11,,,,,,,,,,,,,,,
2141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,,,5,0,6,0,7,0,8,0,9,0,10,0,12,0,15,0,20,0,24,0,30,0,,,,
2143,,,397.75,383.07,372.02,363.33,356.26,350.33,340.9,330.84,319.6,313.52,306.81,,,,,,,,,,,,,,,
2144,,,382.75,368.79,358.13,349.64,342.85,337.14,328.1,318.37,307.65,301.68,295.31,,,,,,,,,,,,,,,
2145,,,379.55,365.61,355.03,346.73,339.92,334.24,325.34,315.67,305.04,299.21,292.83,,,,,,,,,,,,,,,
2146,SemiLuxury-BestStd,,364.05,350.64,340.57,332.56,326.05,320.66,312.04,302.79,292.58,286.91,280.83,,,,,,,,,,,,,,,
2147,,,355.59,342.5,332.58,324.81,318.39,313.17,304.78,295.8,285.75,280.27,274.28,,,,,,,,,,,,,,,
2148,Best Std-GoodStd,,336.12,323.75,314.41,307.05,301.04,296,288.15,279.57,270.1,264.97,259.35,,,,,,,,,,,,,,,
2149,,,329.46,317.39,308.19,300.96,295.07,290.12,282.44,274.02,264.81,259.73,254.17,,,,,,,,,,,,,,,
2150,Good Std-AvgStd,,311.43,299.93,291.34,284.45,278.9,274.26,266.97,259.01,250.26,245.44,240.24,,,,,,,,,,,,,,,
2151,,,295.42,284.62,276.46,269.91,264.59,260.17,253.28,245.73,237.42,232.91,227.96,,,,,,,,,,,,,,,
2152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,,,5,0,6,0,7,0,8,0,9,0,10,0,12,0,15,0,20,0,24,0,30,0,,,,
2154,,,423.6,408.02,396.3,387.1,379.51,373.21,363.24,352.32,340.42,333.73,326.56,,,,,,,,,,,,,,,
2155,,,407.55,392.75,381.48,372.54,365.24,359.18,349.47,339.16,327.61,321.21,314.3,,,,,,,,,,,,,,,
2156,,,404.03,389.34,378.13,369.33,362.02,356.01,346.53,336.14,324.79,318.39,311.54,,,,,,,,,,,,,,,
2157,SemiLuxury-BestStd,,387.99,371.95,363.05,354.54,347.7,341.79,332.73,322.75,311.81,305.67,299.1,,,,,,,,,,,,,,,
2158,,,378.52,364.7,354.12,345.9,339.19,333.45,324.52,314.87,304.14,298.18,291.87,,,,,,,,,,,,,,,
2159,Best Std-GoodStd,,360.81,347.63,337.65,329.73,323.26,317.91,309.41,300.17,289.95,284.3,278.19,,,,,,,,,,,,,,,
2160,,,351.91,339.05,329.35,321.65,315.32,310.05,301.75,292.82,282.79,277.32,271.37,,,,,,,,,,,,,,,
2161,Good Std-AvgStd,,331.45,319.34,310.1,302.88,296.99,292.06,284.19,275.76,266.41,261.23,255.53,,,,,,,,,,,,,,,
2162,,,314.26,303.03,294.32,287.42,281.76,277.15,269.68,261.71,252.77,247.91,242.54,,,,,,,,,,,,,,,
2163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,,,3,0,3,500,4,0,5,0,6,0,7,0,8,0,10,0,12,0,15,0,20,0,,,,
2167,,,216.95,210.07,204.76,196.88,191.37,187.27,184.08,179.32,175.94,172.34,168.57,,,,,,,,,,,,,,,
2168,Best Std-GoodStd,,208.26,201.6,196.55,189.02,183.72,179.76,176.62,172.16,168.86,165.44,161.66,,,,,,,,,,,,,,,
