Zip/Postal Code,Material % adjustment,Labor % adjustment,Equipment % adjustment,TOTAL WEIGHTED AVG.
83541,0,-12,0,-6
83542,1,-28,0,-12
83543,-1,-28,0,-13
83544,0,-28,0,-13
83545,0,-28,0,-13
83546,1,-21,0,-9
83547,1,-25,0,-11
83548,-1,-28,0,-13
83549,1,-25,0,-11
83552,1,-28,0,-12
83553,1,-21,0,-9
83554,1,-28,0,-12
83555,0,-28,0,-13
83601,0,-7,0,-3
83602,1,-30,0,-13
83604,1,-29,0,-13
83605,0,-15,0,-7
83606,0,-15,0,-7
83607,-1,-15,0,-7
83610,-1,-15,0,-7
83611,1,-23,0,-10
83612,1,-25,0,-11
83615,1,-23,0,-10
83616,2,0,1,1
83617,0,-27,0,-12
83619,-1,-26,0,-12
83622,1,-30,0,-13
83623,1,-8,0,-3
83624,1,-29,0,-13
83626,-1,-15,0,-7
83627,1,-8,0,-3
83628,-1,-15,0,-7
83629,1,-27,0,-12
83630,-1,-15,0,-7
83631,1,-30,0,-13
83632,1,-15,0,-6
83633,1,-18,0,-8
83634,0,0,0,0
83635,2,-23,1,-10
83636,0,-27,0,-12
83637,1,-30,0,-13
83638,2,-23,1,-10
83639,-1,-15,0,-7
83641,0,-15,0,-7
83642,1,0,0,1
83643,1,-25,0,-11
83644,0,-15,0,-7
83645,0,-15,0,-7
83646,1,0,0,1
83647,1,-8,0,-3
83648,1,-8,0,-3
83650,0,-29,0,-13
83651,-1,-15,0,-7
83652,0,-15,0,-7
83653,-1,-15,0,-7
83654,1,-25,0,-11
83655,-1,-26,0,-12
83656,-1,-15,0,-7
83657,1,-27,0,-12
83660,-1,-26,0,-12
83661,-1,-26,0,-12
83666,0,-30,0,-14
83669,0,-15,0,-7
83670,1,-27,0,-12
83671,0,-25,0,-12
83672,-1,-15,0,-7
83676,-1,-15,0,-7
83677,0,-23,0,-11
83680,1,0,0,1
83686,0,-15,0,-7
83687,-1,-15,0,-7
83701,1,0,0,1
83702,2,0,1,1
83703,1,0,0,1
83704,1,0,0,1
83705,1,0,0,1
83706,1,0,0,1
83707,2,0,1,1
83708,2,0,1,1
83709,1,0,0,1
83711,1,0,0,1
83712,2,0,1,1
83713,1,0,0,1
83714,1,0,0,1
83715,1,0,0,1
83716,2,0,1,1
83717,1,0,0,1
83719,1,0,0,1
83799,2,0,1,1
83801,0,-10,0,-5
83802,-1,-18,0,-9
83803,0,-10,0,-5
83804,0,-10,0,-5
83805,0,-24,0,-11
83806,-1,-22,0,-11
83808,-1,-18,0,-9
83809,0,-18,0,-8
83810,0,-10,0,-5
83811,0,-18,0,-8
83812,-1,-30,0,-14
83813,0,-18,0,-8
83814,0,-10,0,-5
83815,0,-10,0,-5
83816,0,-10,0,-5
83821,3,-3,1,0
83822,0,-18,0,-8
83823,0,-22,0,-10
83824,-1,-30,0,-14
83825,3,-3,1,0
83826,0,-24,0,-11
83827,-1,-21,0,-10
83830,-1,-30,0,-14
83832,0,-12,0,-6
83833,3,5,1,4
83834,0,-22,0,-10
83835,0,-10,0,-5
83836,3,-3,1,0
83837,-1,-18,0,-9
83839,-1,-18,0,-9
83840,-1,-18,0,-9
83841,0,-18,0,-8
83842,3,-15,1,-5
83843,0,-22,0,-10
83845,0,-24,0,-11
83846,-1,-18,0,-9
83847,0,-24,0,-11
83848,0,-28,0,-13
83849,-1,-18,0,-9
83850,-1,-18,0,-9
83851,0,-30,0,-14
83852,-1,-18,0,-9
83853,0,-24,0,-11
83854,0,-10,0,-5
83855,0,-22,0,-10
83856,0,-18,0,-8
83857,0,-22,0,-10
83858,0,-10,0,-5
83860,3,-3,1,0
83861,0,-30,0,-14
83864,-1,-18,0,-9
83865,0,-18,0,-8
83866,0,-30,0,-14
83867,-1,-18,0,-9
83868,-1,-18,0,-9
83869,0,-10,0,-5
83870,-1,-30,0,-14
83871,0,-22,0,-10
83872,0,-22,0,-10
83873,-1,-18,0,-9
83874,-1,-18,0,-9
83876,3,-10,1,-3
83877,0,-10,0,-5
84001,2,-13,1,-5
84002,5,-13,2,-3
84003,3,0,1,2
84004,5,26,2,15
84005,2,-3,1,-0
84006,2,6,1,4
84007,2,-13,1,-5
84008,1,-8,0,-3
84010,2,-5,1,-1
84011,2,-5,1,-1
84013,2,-3,1,-0
84014,2,-5,1,-1
84015,1,1,0,1
84016,1,1,0,1
84017,2,-5,1,-1
84018,0,-13,0,-6
84020,3,6,1,4
84021,2,-13,1,-5
84022,2,-15,1,-6
84023,2,-8,1,-3
84024,2,-5,1,-1
84025,1,-5,0,-2
84026,1,-8,0,-3
84027,2,0,1,1
84028,0,-21,0,-10
84029,2,6,1,4
84031,2,-13,1,-5
84032,2,0,1,1
84033,2,-13,1,-5
84034,1,-15,0,-6
84035,1,-8,0,-3
84036,2,-5,1,-1
84037,1,-5,0,-2
84038,0,-21,0,-10
84039,1,-8,0,-3
84040,1,-5,0,-2
84041,1,-5,0,-2
84042,3,-3,1,0
84043,2,0,1,1
84044,2,6,1,4
84045,2,-3,1,-0
84046,1,-8,0,-3
84047,2,6,1,4
84049,3,0,1,2
84050,1,-13,0,-5
84051,2,-13,1,-5
84052,2,-13,1,-5
84053,2,-13,1,-5
84054,2,-5,1,-1
84055,3,-5,1,-1
84056,1,1,0,1
84057,2,-3,1,-0
84058,2,-3,1,-0
84059,2,-3,1,-0
84060,5,20,2,12
84061,3,-5,1,-1
84062,2,-3,1,-0
84063,0,-8,0,-4
84064,0,-21,0,-10
84065,3,6,1,4
84066,2,-13,1,-5
84067,1,1,0,1
84068,5,15,2,10
84069,2,-15,1,-6
84070,2,6,1,4
84071,2,-15,1,-6
84072,2,-13,1,-5
84073,2,-13,1,-5
84074,2,6,1,4
84075,1,-5,0,-2
84076,1,-8,0,-3
84078,1,-8,0,-3
84079,1,-8,0,-3
84080,2,-14,1,-5
84081,2,6,1,4
84082,2,0,1,1
84083,0,-15,0,-7
84084,2,6,1,4
84085,1,-8,0,-3
84086,0,-21,0,-10
84087,2,-5,1,-1
84088,2,6,1,4
84089,1,1,0,1
84090,2,6,1,4
84091,2,6,1,4
84092,3,6,1,4
84093,2,6,1,4
84094,2,6,1,4
84095,3,6,1,4
84096,3,6,1,4
84097,2,-3,1,-0
84098,5,15,2,10
84101,2,6,1,4
84102,2,6,1,4
84103,3,6,1,4
84104,2,6,1,4
84105,2,6,1,4
84106,2,6,1,4
84107,2,6,1,4
84108,3,6,1,4
84109,2,6,1,4
84110,2,6,1,4
84111,2,6,1,4
84112,2,6,1,4
84113,2,6,1,4
84114,3,6,1,4
84115,2,6,1,4
84116,2,6,1,4
84117,2,6,1,4
84118,2,6,1,4
84119,2,6,1,4
84120,2,6,1,4
84121,2,6,1,4
84122,2,6,1,4
84123,2,6,1,4
84124,2,6,1,4
84125,2,6,1,4
84126,2,6,1,4
84127,2,6,1,4
84128,2,6,1,4
84130,2,6,1,4
84131,2,6,1,4
84133,3,6,1,4
84138,2,6,1,4
84144,2,6,1,4
84145,2,6,1,4
84147,2,6,1,4
84151,2,6,1,4
84152,2,6,1,4
84157,2,6,1,4
84158,3,6,1,4
84165,2,6,1,4
84170,2,6,1,4
84171,2,6,1,4
84180,2,6,1,4
84301,0,-21,0,-10
84302,0,1,0,0
84304,0,-21,0,-10
84305,0,-21,0,-10
84306,3,-1,1,1
84307,0,5,0,2
84308,0,-21,0,-10
84309,1,-21,0,-9
84310,3,1,1,2
84311,0,-21,0,-10
84312,0,-21,0,-10
84313,1,5,0,3
84314,0,-21,0,-10
84315,1,1,0,1
84316,0,5,0,2
84317,3,1,1,2
84318,0,-21,0,-10
84319,0,-21,0,-10
84320,0,-21,0,-10
84321,0,-21,0,-10
84323,0,-21,0,-10
84324,0,1,0,0
84325,1,-21,0,-9
84326,0,-21,0,-10
84327,0,-21,0,-10
84328,1,-21,0,-9
84329,-1,5,0,2
84330,0,-21,0,-10
84331,0,-21,0,-10
84332,0,-21,0,-10
84333,0,-21,0,-10
84334,0,-21,0,-10
84335,0,-21,0,-10
84336,0,5,0,2
84337,0,5,0,2
84338,0,-21,0,-10
84339,0,-21,0,-10
84340,0,1,0,0
84341,0,-21,0,-10
84401,0,1,0,0
84402,0,1,0,0
84403,0,1,0,0
84404,0,1,0,0
84405,0,1,0,0
84409,0,1,0,0
84412,1,1,0,1
84414,1,1,0,1
84415,0,1,0,0
84501,1,-22,0,-10
84510,0,-31,0,-14
84511,1,-31,0,-14
84512,0,-31,0,-14
84513,2,-22,1,-9
84515,0,-26,0,-12
84516,2,-22,1,-9
84518,2,-22,1,-9
84520,1,-15,0,-6
84521,2,-22,1,-9
84522,1,-22,0,-10
84523,2,-22,1,-9
84525,1,-22,0,-10
84526,1,-15,0,-6
84528,1,-22,0,-10
84529,1,-15,0,-6
84530,1,-26,0,-11
84531,0,-31,0,-14
84532,1,-26,0,-11
84533,1,-16,0,-7
84534,0,-31,0,-14
84535,1,-31,0,-14
84536,2,-31,1,-13
84537,2,-22,1,-9
84539,1,-15,0,-6
84540,0,-26,0,-12
84542,2,-15,1,-6
84601,2,-3,1,-0
84602,2,-3,1,-0
84603,2,-3,1,-0
84604,5,12,2,8
84605,2,-3,1,-0
84606,2,-3,1,-0
84620,2,-31,1,-13
84621,2,-27,1,-11
84622,2,-27,1,-11
84623,2,-27,1,-11
84624,2,-2,1,0
84626,2,-3,1,-0
84627,2,-27,1,-11
84628,2,-3,1,-0
84629,2,-27,1,-11
84630,2,-27,1,-11
84631,2,-31,1,-13
84632,2,-27,1,-11
84633,2,-3,1,-0
84634,2,-27,1,-11
84635,1,-2,0,-0
84636,1,-31,0,-14
84637,2,-2,1,0
84638,2,-14,1,-5
84639,2,-27,1,-11
84640,2,-14,1,-5
84642,2,-27,1,-11
84643,2,-27,1,-11
84644,2,-2,1,0
84645,5,-3,2,1
84646,2,-27,1,-11
84647,2,-27,1,-11
84648,2,-14,1,-5
84649,2,-14,1,-5
84651,5,-3,2,1
84652,2,-27,1,-11
84653,5,12,2,8
84654,2,-31,1,-13
84655,5,-3,2,1
84656,2,-27,1,-11
84657,2,-31,1,-13
84660,5,-3,2,1
84662,2,-27,1,-11
84663,5,12,2,8
84664,5,12,2,8
84665,2,-27,1,-11
84667,2,-27,1,-11
84701,2,-31,1,-13
84710,2,-23,1,-10
84711,2,-31,1,-13
84712,2,-10,1,-4
84713,2,-25,1,-10
84714,1,-19,0,-8
84715,2,-16,1,-6
84716,1,-16,0,-7
84718,2,-10,1,-4
84719,2,-19,1,-8
84720,2,-19,1,-8
84721,2,-19,1,-8
84722,2,-20,1,-8
84723,2,-10,1,-4
84724,2,-31,1,-13
84725,1,-20,0,-9
84726,2,-10,1,-4
84728,1,-2,0,-0
84729,2,-23,1,-10
84730,2,-31,1,-13
84731,2,-25,1,-10
84732,1,-10,0,-4
84733,2,-20,1,-8
84734,1,-16,0,-7
84735,2,-23,1,-10
84736,2,-10,1,-4
84737,2,-20,1,-8
84738,2,-20,1,-8
84739,2,-31,1,-13
84740,1,-10,0,-4
84741,2,-23,1,-10
84742,2,-20,1,-8
84743,1,-10,0,-4
84744,2,-31,1,-13
84745,2,-20,1,-8
84746,2,-20,1,-8
84747,2,-16,1,-6
84749,2,-16,1,-6
84750,2,-31,1,-13
84751,1,-25,0,-11
84752,2,-25,1,-10
84753,1,-19,0,-8
84754,2,-31,1,-13
84755,1,-23,0,-10
84756,1,-19,0,-8
84757,2,-20,1,-8
84758,1,-23,0,-10
84759,2,-10,1,-4
84760,2,-19,1,-8
84761,2,-19,1,-8
84762,2,-23,1,-10
84763,2,-20,1,-8
84764,2,-10,1,-4
84765,2,-20,1,-8
84766,2,-31,1,-13
84767,2,-20,1,-8
84770,2,-20,1,-8
84771,2,-20,1,-8
84772,1,-19,0,-8
84773,5,-1,2,2
84774,2,-20,1,-8
84775,5,-1,2,2
84776,2,-10,1,-4
84779,2,-20,1,-8
84780,2,-20,1,-8
84781,2,-20,1,-8
84782,2,-20,1,-8
84783,2,-20,1,-8
84784,2,-20,1,-8
84790,2,-20,1,-8
84791,2,-20,1,-8
85001,0,13,0,6
85002,0,13,0,6
85003,3,28,1,14
85004,0,13,0,6
85005,0,13,0,6
85006,0,13,0,6
85007,0,13,0,6
85008,0,13,0,6
85009,0,13,0,6
85010,0,13,0,6
85011,0,13,0,6
85012,0,13,0,6
85013,1,13,0,7
85014,0,13,0,6
85015,0,13,0,6
85016,1,13,0,7
85017,0,13,0,6
85018,3,28,1,14
85019,0,13,0,6
85020,1,13,0,7
85021,1,13,0,7
85022,1,13,0,7
85023,1,13,0,7
85024,1,13,0,7
85025,0,13,0,6
85026,0,13,0,6
85027,3,13,1,8
85028,3,28,1,14
85029,0,13,0,6
85030,3,28,1,14
85031,0,13,0,6
85032,2,13,1,7
85033,0,13,0,6
85034,1,13,0,7
85035,0,13,0,6
85036,0,13,0,6
85037,0,13,0,6
85038,0,13,0,6
85039,0,13,0,6
85040,1,13,0,7
85041,0,13,0,6
85042,1,13,0,7
85043,0,13,0,6
85044,2,13,1,7
85045,4,28,1,15
85046,2,13,1,7
85048,4,13,1,8
85050,2,13,1,7
85051,0,13,0,6
85053,0,13,0,6
85054,3,13,1,8
85055,0,13,0,6
85060,3,28,1,14
85061,0,13,0,6
85062,0,13,0,6
85063,0,13,0,6
85064,1,13,0,7
85065,1,13,0,7
85066,1,13,0,7
85067,1,13,0,7
85068,1,13,0,7
85069,1,13,0,7
85070,4,13,1,8
85071,0,13,0,6
85072,0,13,0,6
85073,0,13,0,6
85074,0,13,0,6
85075,0,13,0,6
85076,2,13,1,7
85078,2,13,1,7
85079,0,13,0,6
85080,1,13,0,7
85082,0,13,0,6
85083,0,13,0,6
85085,3,13,1,8
85086,3,13,1,8
85087,2,13,1,7
85117,1,1,0,1
85118,1,1,0,1
85119,1,1,0,1
85120,1,1,0,1
85121,1,1,0,1
85122,1,1,0,1
85123,1,1,0,1
85127,1,1,0,1
85128,1,1,0,1
85130,0,1,0,0
85131,0,1,0,0
85132,0,1,0,0
85135,-1,1,0,-0
85137,0,1,0,0
85138,1,1,0,1
85139,1,1,0,1
85140,1,1,0,1
85141,-1,1,0,-0
85142,1,1,0,1
85143,1,1,0,1
85145,-1,1,0,-0
85147,0,1,0,0
85172,1,1,0,1
85173,0,-21,0,-10
85178,1,1,0,1
85190,1,1,0,1
85191,1,1,0,1
85192,1,1,0,1
85193,0,-24,0,-11
85194,0,1,0,0
85201,1,13,0,7
85202,1,13,0,7
85203,1,13,0,7
85204,1,13,0,7
85205,1,13,0,7
85206,1,13,0,7
85207,1,13,0,7
85208,1,13,0,7
85209,1,13,0,7
85210,1,13,0,7
85211,1,13,0,7
85212,1,13,0,7
85213,1,13,0,7
85214,1,13,0,7
85215,1,13,0,7
85216,1,13,0,7
85217,1,1,0,1
85218,1,1,0,1
85219,1,1,0,1
85220,0,13,0,6
85221,1,1,0,1
85222,0,1,0,0
85223,1,1,0,1
85224,2,13,1,7
85225,1,13,0,7
85226,2,13,1,7
85227,1,1,0,1
85228,0,1,0,0
85230,0,1,0,0
85231,0,1,0,0
85232,0,1,0,0
85233,1,13,0,7
85234,1,13,0,7
85235,-1,1,0,-0
85236,1,13,0,7
85237,0,1,0,0
85238,1,1,0,1
85239,1,13,0,7
85240,1,1,0,1
85241,-1,1,0,-0
85242,1,1,0,1
85243,1,1,0,1
85244,1,13,0,7
85245,-1,1,0,-0
85246,2,13,1,7
85247,0,1,0,0
85248,2,13,1,7
85249,1,13,0,7
85250,2,13,1,7
85251,2,13,1,7
85252,2,13,1,7
85253,6,33,2,18
85254,3,13,1,8
85255,3,18,1,10
85256,0,13,0,6
85257,1,13,0,7
85258,3,13,1,8
85259,3,18,1,10
85260,3,13,1,8
85261,2,13,1,7
85262,6,18,2,11
85263,3,18,1,10
85264,2,13,1,7
85266,2,13,1,7
85267,3,13,1,8
85268,3,13,1,8
85269,3,13,1,8
85271,1,13,0,7
85272,1,1,0,1
85273,0,-21,0,-10
85274,1,13,0,7
85275,1,13,0,7
85277,1,13,0,7
85278,0,13,0,6
85280,1,13,0,7
85281,1,13,0,7
85282,1,13,0,7
85283,2,13,1,7
85284,4,28,1,15
85285,1,13,0,7
85286,2,13,1,7
85290,3,18,1,10
85291,0,1,0,0
85292,-1,1,0,-0
85293,1,1,0,1
85294,0,1,0,0
85295,1,13,0,7
85296,1,13,0,7
85297,1,13,0,7
85298,1,13,0,7
85299,1,13,0,7
85301,0,13,0,6
85302,0,13,0,6
85303,0,13,0,6
85304,1,13,0,7
85305,0,13,0,6
85306,0,13,0,6
85307,0,13,0,6
85308,1,13,0,7
85309,3,13,1,8
85310,3,13,1,8
85311,0,13,0,6
85312,0,13,0,6
85318,1,13,0,7
85320,0,35,0,16
85321,1,1,0,1
85322,0,13,0,6
85323,1,13,0,7
85324,2,-12,1,-4
85325,-2,35,-1,15
85326,0,13,0,6
85327,3,13,1,8
85328,-3,35,-1,15
85329,0,13,0,6
85331,3,13,1,8
85332,0,-12,0,-6
85333,-3,-19,-1,-10
85334,-3,35,-1,15
85335,0,13,0,6
85336,-2,-19,-1,-10
85337,0,13,0,6
85338,3,13,1,8
85339,1,13,0,7
85340,3,13,1,8
85341,1,1,0,1
85342,0,13,0,6
85343,0,13,0,6
85344,-2,35,-1,15
85345,0,13,0,6
85346,-3,35,-1,15
85347,-2,-19,-1,-10
85348,0,35,0,16
85349,-2,-19,-1,-10
85350,-2,-19,-1,-10
85351,0,13,0,6
85352,-2,-19,-1,-10
85353,0,13,0,6
85354,0,13,0,6
85355,3,28,1,14
85356,-2,-19,-1,-10
85357,0,35,0,16
85358,1,13,0,7
85359,-3,35,-1,15
85360,2,-16,1,-6
85361,0,13,0,6
85362,0,-12,0,-6
85363,0,13,0,6
85364,-2,-19,-1,-10
85365,-2,-19,-1,-10
85366,-2,-19,-1,-10
85367,-2,-19,-1,-10
85369,-2,-19,-1,-10
85371,-2,35,-1,15
85372,0,13,0,6
85373,1,13,0,7
85374,1,13,0,7
85375,1,13,0,7
85376,1,13,0,7
85377,6,18,2,11
85378,1,13,0,7
85379,0,13,0,6
85380,1,13,0,7
85381,1,13,0,7
85382,0,13,0,6
85383,1,13,0,7
85385,0,13,0,6
85387,1,13,0,7
85388,0,13,0,6
85390,1,13,0,7
85392,0,13,0,6
85395,3,13,1,8
85396,3,13,1,8
85501,0,-21,0,-10
85502,0,-21,0,-10
85530,-1,-21,0,-10
85531,0,-21,0,-10
85532,0,-21,0,-10
85533,-1,38,0,17
85534,-1,38,0,17
85535,-1,-21,0,-10
85536,0,-21,0,-10
85539,0,-21,0,-10
85540,-1,38,0,17
85541,2,-21,1,-9
85542,0,-21,0,-10
85543,-1,-21,0,-10
85544,5,-21,2,-7
85545,0,-21,0,-10
85546,-1,-21,0,-10
85547,2,-21,1,-9
85548,-1,-21,0,-10
85550,0,-21,0,-10
85551,-1,-21,0,-10
85552,-1,-21,0,-10
85553,2,-21,1,-9
85554,2,-21,1,-9
85601,-1,-22,0,-11
85602,-1,-16,0,-8
85603,-1,-16,0,-8
85605,-1,-21,0,-10
85606,-1,-16,0,-8
85607,-1,-16,0,-8
85608,-1,-16,0,-8
85609,-1,-16,0,-8
85610,-1,-16,0,-8
85611,0,-22,0,-10
85613,-1,-16,0,-8
85614,0,-9,0,-4
85615,0,-16,0,-7
85616,-1,-16,0,-8
85617,-1,-16,0,-8
85618,-1,-9,0,-5
85619,3,11,1,7
85620,-1,-16,0,-8
85621,-1,-22,0,-11
85622,0,-9,0,-4
85623,0,-9,0,-4
85624,0,-22,0,-10
85625,-1,-16,0,-8
85626,-1,-16,0,-8
85627,3,-16,1,-6
85628,-1,-22,0,-11
85629,0,-9,0,-4
85630,-1,-16,0,-8
85631,-1,-9,0,-5
85632,-1,-16,0,-8
85633,0,-22,0,-10
85634,-1,-9,0,-5
85635,-1,-16,0,-8
85636,0,-16,0,-7
85637,3,-7,1,-2
85638,-1,-16,0,-8
85639,-1,-9,0,-5
85640,-1,-22,0,-11
85641,0,-9,0,-4
85643,-1,-21,0,-10
85644,-1,-21,0,-10
85645,-1,-22,0,-11
85646,0,-22,0,-10
85648,0,-22,0,-10
85650,0,-16,0,-7
85652,0,-9,0,-4
85653,0,-9,0,-4
85654,0,-9,0,-4
85655,-1,-16,0,-8
85658,0,-9,0,-4
85662,-1,-22,0,-11
85670,-1,-16,0,-8
85671,-1,-16,0,-8
85701,0,-9,0,-4
85702,0,-9,0,-4
85703,-1,-9,0,-5
85704,0,-9,0,-4
85705,-1,-9,0,-5
85706,-1,-9,0,-5
85707,-1,-9,0,-5
85708,-1,-9,0,-5
85710,0,-9,0,-4
85711,0,-9,0,-4
85712,0,-9,0,-4
85713,0,-9,0,-4
85714,-1,-9,0,-5
85715,3,6,1,4
85716,0,-9,0,-4
85717,0,-9,0,-4
85718,3,6,1,4
85719,0,-9,0,-4
85720,-1,-9,0,-5
85722,0,-9,0,-4
85725,-1,-9,0,-5
85726,0,-9,0,-4
85728,3,6,1,4
85730,0,-9,0,-4
85731,0,-9,0,-4
85732,0,-9,0,-4
85733,0,-9,0,-4
85734,-1,-9,0,-5
85735,-1,-22,0,-11
85736,0,-22,0,-10
85737,2,-9,1,-3
85738,0,-9,0,-4
85739,3,6,1,4
85740,0,-9,0,-4
85741,0,-9,0,-4
85742,0,-9,0,-4
85743,0,-9,0,-4
85745,0,-9,0,-4
85746,0,-9,0,-4
85747,0,-9,0,-4
85748,0,-9,0,-4
85749,3,6,1,4
85750,3,6,1,4
85751,0,-9,0,-4
85752,0,-9,0,-4
85754,0,-9,0,-4
85755,2,-9,1,-3
85756,0,-9,0,-4
85757,0,-9,0,-4
85901,2,-21,1,-9
85902,2,-21,1,-9
85911,0,-21,0,-10
85912,2,-21,1,-9
85920,1,38,0,18
85922,1,38,0,18
85923,2,-21,1,-9
85924,2,-19,1,-8
85925,1,38,0,18
85926,0,-21,0,-10
85927,1,38,0,18
85928,2,-21,1,-9
85929,1,-21,0,-9
85930,0,38,0,17
85931,5,-12,2,-3
85932,1,38,0,18
85933,2,-21,1,-9
85934,2,-21,1,-9
85935,1,-21,0,-9
85936,2,-23,1,-10
85937,2,-19,1,-8
85938,1,38,0,18
85939,2,-19,1,-8
85940,2,-21,1,-9
85941,0,-21,0,-10
85942,2,-19,1,-8
86001,5,-14,2,-4
86002,2,-14,1,-5
86003,2,-14,1,-5
86004,2,-14,1,-5
86015,5,-14,2,-4
86016,1,-14,0,-6
86017,2,-12,1,-4
86018,2,-14,1,-5
86020,1,-14,0,-6
86021,1,-14,0,-6
86022,2,-14,1,-5
86023,2,-14,1,-5
86024,2,-12,1,-4
86025,2,-19,1,-8
86028,2,-19,1,-8
86029,2,-19,1,-8
86030,2,-19,1,-8
86031,2,-19,1,-8
86032,2,-19,1,-8
86033,2,-23,1,-10
86034,2,-19,1,-8
86035,2,-14,1,-5
86036,2,-14,1,-5
86038,2,-12,1,-4
86039,2,-19,1,-8
86040,2,-14,1,-5
86042,2,-19,1,-8
86043,2,-19,1,-8
86044,2,-14,1,-5
86045,2,-14,1,-5
86046,2,-14,1,-5
86047,2,-19,1,-8
86052,2,-14,1,-5
86053,2,-14,1,-5
86054,2,-14,1,-5
86301,2,-12,1,-4
86302,2,-12,1,-4
86303,5,3,2,4
86304,2,-12,1,-4
86305,5,3,2,4
86312,2,-12,1,-4
86313,5,3,2,4
86314,2,-12,1,-4
86315,5,3,2,4
86320,2,-12,1,-4
86321,0,-12,0,-6
86322,2,-12,1,-4
86323,2,-12,1,-4
86324,3,-12,1,-4
86325,2,-12,1,-4
86326,2,-12,1,-4
86327,2,-12,1,-4
86329,2,-12,1,-4
86330,2,-12,1,-4
86331,3,-12,1,-4
86332,0,-12,0,-6
86333,2,-12,1,-4
86334,2,-12,1,-4
86335,2,-12,1,-4
86336,5,3,2,4
86337,2,-16,1,-6
86338,5,3,2,4
86339,5,3,2,4
86340,5,3,2,4
86341,5,3,2,4
86342,2,-12,1,-4
86343,0,-12,0,-6
86351,5,3,2,4
86401,1,-16,0,-7
86402,1,-16,0,-7
86403,-2,35,-1,15
86404,1,35,0,17
86405,-2,35,-1,15
86406,1,35,0,17
86409,1,-16,0,-7
86411,1,-16,0,-7
86412,1,-16,0,-7
86413,1,-16,0,-7
86426,1,-16,0,-7
86427,1,-16,0,-7
86429,2,-16,1,-6
86430,1,-16,0,-7
86431,1,-16,0,-7
86432,1,13,0,7
86433,1,-16,0,-7
86434,1,-16,0,-7
86435,2,-14,1,-5
86436,1,-16,0,-7
86437,1,-16,0,-7
86438,1,-16,0,-7
86439,2,-16,1,-6
86440,1,-16,0,-7
86441,1,-16,0,-7
86442,1,-16,0,-7
86443,1,-16,0,-7
86444,1,-16,0,-7
86445,1,-16,0,-7
86446,1,-16,0,-7
86502,2,-23,1,-10
86503,2,-23,1,-10
86504,1,-23,0,-10
86505,1,-23,0,-10
86506,2,-23,1,-10
86507,1,-23,0,-10
86508,1,-23,0,-10
86510,2,-19,1,-8
86511,1,-23,0,-10
86512,2,-23,1,-10
86514,0,-24,0,-11
86515,1,-23,0,-10
86520,2,-23,1,-10
86535,2,-23,1,-10
86538,1,-23,0,-10
86540,1,-23,0,-10
86544,0,-24,0,-11
86545,2,-23,1,-10
86547,2,-23,1,-10
86556,1,-23,0,-10
87001,2,-4,1,-1
87002,1,2,0,1
87004,1,-4,0,-1
87005,1,-21,0,-9
87006,2,2,1,2
87007,1,-21,0,-9
87008,4,11,1,7
87009,1,-32,0,-14
87010,3,-18,1,-7
87011,1,-31,0,-14
87012,2,5,1,3
87013,1,10,0,5
87014,1,-21,0,-9
87015,2,-4,1,-1
87016,1,-32,0,-14
87017,2,5,1,3
87018,2,5,1,3
87020,1,-21,0,-9
87021,1,-21,0,-9
87022,1,2,0,1
87023,2,2,1,2
87024,1,10,0,5
87025,1,10,0,5
87026,1,2,0,1
87027,2,5,1,3
87028,1,-32,0,-14
87029,2,5,1,3
87031,1,2,1,1
87032,1,-32,0,-14
87034,1,-21,0,-9
87035,1,-32,0,-14
87036,1,-32,0,-14
87037,1,0,0,1
87038,1,-21,0,-9
87040,1,2,0,1
87041,3,14,1,8
87042,2,2,1,2
87043,4,11,1,7
87044,3,10,1,6
87045,1,-21,0,-9
87046,2,5,1,3
87047,2,-4,1,-1
87048,4,11,1,7
87049,1,-21,0,-9
87051,1,-21,0,-9
87052,2,-18,1,-7
87053,1,10,0,5
87056,3,-18,1,-7
87059,4,-4,1,0
87060,4,17,1,10
87061,1,-32,0,-14
87062,1,2,0,1
87063,1,-32,0,-14
87064,2,14,1,8
87068,1,2,0,1
87070,1,-32,0,-14
87072,2,14,1,8
87083,3,14,1,8
87101,2,-4,1,-1
87102,1,-4,0,-1
87103,4,11,1,7
87104,2,-4,1,-1
87105,2,-4,1,-1
87106,2,-4,1,-1
87107,2,-4,1,-1
87108,2,-4,1,-1
87109,2,-4,1,-1
87110,2,-4,1,-1
87111,4,-4,1,0
87112,2,-4,1,-1
87113,2,-4,1,-1
87114,2,-4,1,-1
87115,2,-4,1,-1
87116,2,-4,1,-1
87119,2,-4,1,-1
87120,2,-4,1,-1
87121,1,-4,0,-1
87122,4,11,1,7
87123,2,-4,1,-1
87124,2,-4,1,-1
87125,1,-4,0,-1
87144,4,11,1,7
87153,2,-4,1,-1
87154,4,-4,1,0
87174,2,-4,1,-1
87176,4,-4,1,0
87181,2,-4,1,-1
87184,2,-4,1,-1
87185,2,-4,1,-1
87187,2,-4,1,-1
87190,2,-4,1,-1
87191,4,-4,1,0
87192,2,-4,1,-1
87193,2,-4,1,-1
87194,2,-4,1,-1
87195,1,-4,0,-1
87196,2,-4,1,-1
87197,2,-4,1,-1
87198,1,-4,0,-1
87199,2,-4,1,-1
87301,1,-27,0,-12
87305,1,-27,0,-12
87310,1,-27,0,-12
